
---------- Begin Simulation Statistics ----------
simSeconds                                   2.832179                       # Number of seconds simulated (Second)
simTicks                                 2832179300414                       # Number of ticks simulated (Tick)
finalTick                                2832179300414                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1365.67                       # Real time elapsed on the host (Second)
hostTickRate                               2073838303                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8699084                       # Number of bytes of host memory used (Byte)
simInsts                                    233256945                       # Number of instructions simulated (Count)
simOps                                      421846218                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   170800                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     308893                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        212418759                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.910664                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.098100                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       658279656                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    54072                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      587647887                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                8239098                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            236487499                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         372405024                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               12642                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           212180890                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.769561                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.855070                       # Number of insts issued each cycle (Count)
system.cpu.commit.committedInstType_0::Matrix            0      0.00%     80.16% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::MatrixMov            0      0.00%     80.16% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::MatrixOP            0      0.00%     80.16% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::MemRead     10445005      9.03%     89.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::MemWrite      3360868      2.90%     92.09% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMemRead      8906043      7.70%     99.79% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMemWrite       243574      0.21%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IprAccess            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::InstPrefetch            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdExt            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdConfig            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::total    115728778                       # Class of committed instruction (Count)
system.cpu.commit.commitEligibleSamples       8183177                       # number cycles where commit BW limit reached (Cycle)
system.cpu.commitStats0.numInsts             67601840                       # Number of instructions committed (thread level) (Count)
system.cpu.commitStats0.numOps              115728778                       # Number of ops (including micro ops) committed (thread level) (Count)
system.cpu.commitStats0.numInstsNotNOP       67601840                       # Number of instructions committed excluding NOPs or prefetches (Count)
system.cpu.commitStats0.numOpsNotNOP        115728778                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu.commitStats0.cpi                  0.960720                       # CPI: cycles per instruction (thread level) ((Cycle/Count))
system.cpu.commitStats0.ipc                  1.040886                       # IPC: instructions per cycle (thread level) ((Count/Cycle))
system.cpu.commitStats0.numMemRefs           22955490                       # Number of memory references committed (Count)
system.cpu.commitStats0.numFpInsts           32584584                       # Number of float instructions (Count)
system.cpu.commitStats0.numIntInsts          92073316                       # Number of integer instructions (Count)
system.cpu.commitStats0.numLoadInsts         19351048                       # Number of load instructions (Count)
system.cpu.commitStats0.numStoreInsts         3604442                       # Number of store instructions (Count)
system.cpu.commitStats0.numVecInsts                 0                       # Number of vector instructions (Count)
system.cpu.commitStats0.committedInstType::No_OpClass       321655      0.28%      0.28% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IntAlu     72999736     63.08%     63.36% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IntMult        11140      0.01%     63.37% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IntDiv       120593      0.10%     63.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatAdd      6500290      5.62%     69.09% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatCmp            0      0.00%     69.09% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatCvt            0      0.00%     69.09% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMult            0      0.00%     69.09% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMultAcc            0      0.00%     69.09% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatDiv            0      0.00%     69.09% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMisc            0      0.00%     69.09% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatSqrt            0      0.00%     69.09% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAdd            0      0.00%     69.09% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAddAcc            0      0.00%     69.09% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAlu      1016768      0.88%     69.97% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdCmp            0      0.00%     69.97% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdCvt           28      0.00%     69.97% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdMisc       152424      0.13%     70.10% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdMult            0      0.00%     70.10% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdMultAcc            0      0.00%     70.10% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdMatMultAcc            0      0.00%     70.10% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShift            0      0.00%     70.10% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShiftAcc            0      0.00%     70.10% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdDiv            0      0.00%     70.10% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSqrt            0      0.00%     70.10% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatAdd      5727682      4.95%     75.05% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatAlu            0      0.00%     75.05% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatCmp       383979      0.33%     75.38% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatCvt      2469586      2.13%     77.51% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatDiv        48000      0.04%     77.55% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMisc            0      0.00%     77.55% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMult      2757663      2.38%     79.94% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMultAcc            0      0.00%     79.94% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMatMultAcc            0      0.00%     79.94% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatSqrt       263744      0.23%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceAdd            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceAlu            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceCmp            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatReduceAdd            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatReduceCmp            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAes            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAesMix            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha1Hash            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha1Hash2            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash2            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma2            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma3            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdPredAlu            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Matrix            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixMov            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixOP            0      0.00%     80.16% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemRead     10445005      9.03%     89.19% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemWrite      3360868      2.90%     92.09% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemRead      8906043      7.70%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemWrite       243574      0.21%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IprAccess            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::InstPrefetch            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total    115728778                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl     10946292                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl     10685574                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl       260718                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl      9288670                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl      1657622                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall       250789                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn       250789                       # Class of control type instructions committed (Count)
system.cpu.decode.idleCycles                  9569637                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles              16933241                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                  29220162                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles               6538751                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                2675428                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved             13906484                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                  3066                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts              261940822                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                 13179                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts           174932141                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches         15095063                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts        27865768                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts        5580800                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            2.693484                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads       80436274                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites      51723842                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads       54156959                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites      39697822                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     152785601                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites     98944391                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs          33446568                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads     67719133                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           16087961                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                      58590399                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                 5356884                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.cacheLines                  24602288                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                 39014                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples           64937219                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              4.472779                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.387216                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                 16514402     25.43%     25.43% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  4019622      6.19%     31.62% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  2560556      3.94%     35.56% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  3792826      5.84%     41.41% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                  4738370      7.30%     48.70% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                  2502318      3.85%     52.56% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  2858194      4.40%     56.96% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  2291051      3.53%     60.49% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                 25659880     39.51%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total             64937219                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             170036565                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             2.618105                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           28839311                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.444048                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles      3668378                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   2675428                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   10872646                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                   196931                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              209426492                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                26786                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 32528128                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 6888547                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                  4310                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     12818                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                   182701                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents           3240                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect        1708531                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect      1144627                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts              2853158                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                173802022                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               172874870                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 123664025                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 197088011                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.661808                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.627456                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock         213328                       # Clock period in ticks (Tick)
system.cpu.l1d.demandHits::cpu.data          24857310                       # number of demand (read+write) hits (Count)
system.cpu.l1d.demandHits::total             24857310                       # number of demand (read+write) hits (Count)
system.cpu.l1d.overallHits::cpu.data         24857310                       # number of overall hits (Count)
system.cpu.l1d.overallHits::total            24857310                       # number of overall hits (Count)
system.cpu.l1d.demandMisses::cpu.data         5145113                       # number of demand (read+write) misses (Count)
system.cpu.l1d.demandMisses::total            5145113                       # number of demand (read+write) misses (Count)
system.cpu.l1d.overallMisses::cpu.data        5145113                       # number of overall misses (Count)
system.cpu.l1d.overallMisses::total           5145113                       # number of overall misses (Count)
system.cpu.l1d.demandMissLatency::cpu.data 1264253232879                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.demandMissLatency::total  1264253232879                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.overallMissLatency::cpu.data 1264253232879                       # number of overall miss ticks (Tick)
system.cpu.l1d.overallMissLatency::total 1264253232879                       # number of overall miss ticks (Tick)
system.cpu.l1d.demandAccesses::cpu.data      30002423                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.demandAccesses::total         30002423                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::cpu.data     30002423                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::total        30002423                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.demandMissRate::cpu.data      0.171490                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.demandMissRate::total         0.171490                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.overallMissRate::cpu.data     0.171490                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.overallMissRate::total        0.171490                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.demandAvgMissLatency::cpu.data 245719.235492                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.demandAvgMissLatency::total 245719.235492                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::cpu.data 245719.235492                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::total 245719.235492                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.blockedCycles::no_mshrs             33                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCauses::no_mshrs              7                       # number of times access was blocked (Count)
system.cpu.l1d.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.l1d.avgBlocked::no_mshrs          4.714286                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.writebacks::writebacks          281966                       # number of writebacks (Count)
system.cpu.l1d.writebacks::total               281966                       # number of writebacks (Count)
system.cpu.l1d.demandMshrHits::cpu.data       3053419                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.demandMshrHits::total          3053419                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.overallMshrHits::cpu.data      3053419                       # number of overall MSHR hits (Count)
system.cpu.l1d.overallMshrHits::total         3053419                       # number of overall MSHR hits (Count)
system.cpu.l1d.demandMshrMisses::cpu.data      2091694                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.demandMshrMisses::total        2091694                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::cpu.data      2091694                       # number of overall MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::total       2091694                       # number of overall MSHR misses (Count)
system.cpu.l1d.demandMshrMissLatency::cpu.data 459883849283                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissLatency::total 459883849283                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::cpu.data 459883849283                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::total 459883849283                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissRate::cpu.data     0.069718                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.demandMshrMissRate::total     0.069718                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::cpu.data     0.069718                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::total     0.069718                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.demandAvgMshrMissLatency::cpu.data 219861.915406                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.demandAvgMshrMissLatency::total 219861.915406                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::cpu.data 219861.915406                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::total 219861.915406                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.replacements                   2091697                       # number of replacements (Count)
system.cpu.l1d.LockedRMWReadReq.hits::cpu.data         3169                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.hits::total         3169                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.misses::cpu.data            3                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.misses::total            3                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.missLatency::cpu.data       639984                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.missLatency::total       639984                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.accesses::cpu.data         3172                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.accesses::total         3172                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.missRate::cpu.data     0.000946                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.missRate::total     0.000946                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::cpu.data       213328                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::total       213328                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.mshrMisses::cpu.data            3                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMisses::total            3                       # number of LockedRMWReadReq MSHR misses (Count)
